filename,gen_1,gen_2,gen_3,gen_4,gen_5,gen_6,gen_7,gen_8,gen_9,gen_10,gen_11,gen_12,gen_13,gen_14,gen_15,gen_16,gen_17,gen_18,gen_19,gen_20,gen_21,gen_22,gen_23,gen_24,gen_25,gen_26,gen_27,gen_28,gen_29,gen_30,gen_31,gen_32,gen_33,gen_34,gen_35,gen_36,gen_37,gen_38,gen_39,gen_40,gen_41,gen_42,gen_43,gen_44,gen_45,gen_46,gen_47,gen_48,gen_49,gen_50,gen_51,gen_52,gen_53,gen_54,gen_55,gen_56,gen_57,gen_58,gen_59,gen_60,gen_61,gen_62
57050550_ny_vtd_to_63_with_5000_sims,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2327,2327,2327,2327,1893,808,808,770,770,770,770,701,701,701,701,701,593,541,369,257,237,237,202,202,69
29938438_ny_vtd_to_63_with_5000_sims,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4296,4160,4160,4160,4160,4160,4160,4160,4160,4160,4160,4160,4160,4160,4160,4160,4160,3799,3672,3659,3659,3540,3540,3540,3281,3281,1517,1517,1477,1332,1332,92,51
23281662_ny_vtd_to_63_with_5000_sims,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,945,867,867,846,739,739,739,682,682,521,340,297,170,105,71,28
14092932_ny_vtd_to_63_with_5000_sims,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1936,1936,1936,1936,1936,1936,1544,1544,1544,1244,1244,1244,974,378,225,89,34
96471136_ny_vtd_to_63_with_5000_sims,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1477,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,1241,713,713,713,713,713,713,713,598,598,598,598,261,89,30
55884560_ny_vtd_to_63_with_5000_sims,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2335,2335,2321,1353,1353,1353,1342,1342,1342,1342,1342,1342,845,136,70,22
14786430_ny_vtd_to_63_with_5000_sims,4278,4278,4278,4278,4278,4278,4278,4278,4278,4278,4278,4278,4278,4278,4278,4278,4278,4278,4278,4273,4273,4273,3251,3251,3251,2989,2958,2783,2783,2783,2783,2783,2783,2721,2721,2721,2721,2721,2721,2721,2721,2721,2721,2721,2105,2105,2105,2105,2091,2091,2091,2091,2091,954,434,431,328,228,147,80,73,38
1615383_ny_vtd_to_63_with_5000_sims,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,2543,1794,1752,1752,1752,1752,1752,1707,1707,1707,1689,1689,1689,1549,1012,1012,761,761,691,691,691,691,691,691,691,419,419,276,148,39
65089491_ny_vtd_to_63_with_5000_sims,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,4288,3338,3338,3338,3338,3338,3338,3338,3338,3338,3338,3338,3338,3186,3186,3186,3186,3186,3186,3186,3186,2600,1864,941,941,941,941,941,941,941,941,941,941,837,256,116,41
52129644_ny_vtd_to_63_with_5000_sims,1616,1616,1616,1616,1616,1616,1616,1616,1616,1616,1616,1616,1616,1616,1616,1616,1616,1616,1601,1371,1371,1371,1371,1371,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,930,930,917,917,917,917,917,917,917,917,614,338,270,232,232,232,232,183,31
36011634_ny_vtd_to_63_with_5000_sims,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4208,4198,3416,3410,3410,3410,3410,3410,3151,1769,1003,597,432,355,355,286,286,71,33
77668696_ny_vtd_to_63_with_5000_sims,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,1834,1834,1834,1834,1834,1811,1811,1811,1811,1811,1811,1811,1811,1811,1811,1225,1225,1225,928,915,915,915,618,618,365,344,275,80,21
61113216_ny_vtd_to_63_with_5000_sims,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3347,3209,3209,3209,2940,2632,2632,2632,2632,2632,2632,2632,2590,2590,1905,1096,909,909,909,909,876,876,680,147,147,37
95116839_ny_vtd_to_63_with_5000_sims,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,4318,4318,4318,4318,4318,4318,4269,4269,4269,4269,4269,4269,4269,4269,4269,4269,4269,4269,4269,4269,4215,4215,4215,3812,3812,2747,2747,2738,786,786,311,118,35
25408000_ny_vtd_to_63_with_5000_sims,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1244,1244,1244,1244,1244,1059,992,981,980,980,980,980,980,980,980,486,126,63
38751306_ny_vtd_to_63_with_5000_sims,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2138,2113,2113,2110,2110,2110,2102,2102,2102,2102,2102,1644,1644,498,371,371,371,371,340,340,85
8961468_ny_vtd_to_63_with_5000_sims,4195,4195,4195,4195,4195,4195,4195,4195,4195,4195,4195,4195,4195,4195,4195,4195,4195,4195,4195,4195,4195,4195,4195,4194,4185,4180,4180,4180,4180,4180,4180,4180,4180,4180,4180,4180,4180,4180,4180,4180,3858,3858,3858,3858,3858,3744,3744,3744,3744,3744,3744,2831,2831,2133,2133,2110,433,416,313,313,313,55
38225664_ny_vtd_to_63_with_5000_sims,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4726,4726,4726,4726,3165,3165,2254,2254,2254,2254,2198,2198,2193,2182,2182,2056,2054,1875,1336,1193,558,558,558,450,376,208,116,108,34
94734424_ny_vtd_to_63_with_5000_sims,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1175,1175,1175,1146,1146,1146,1086,1086,1086,1086,1086,1086,1086,1086,816,816,816,816,598,598,381,293,267,97,43
99292676_ny_vtd_to_63_with_5000_sims,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,2373,1456,1456,1456,1456,1456,1456,1456,1456,1456,1207,1207,1133,1133,1133,1133,1133,647,647,515,414,414,402,402,237,136,126,50
74097862_ny_vtd_to_63_with_5000_sims,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,2417,2417,2417,2417,2417,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1707,1707,1707,1707,1707,1707,1707,1678,1678,1678,1678,1306,1306,1306,883,381,381,312,308,308,88,59
68640645_ny_vtd_to_63_with_5000_sims,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,4472,2506,1966,1966,1966,1966,1720,1720,1427,1013,673,446,161,75,71,27
80922815_ny_vtd_to_63_with_5000_sims,4985,4985,4985,4985,4985,4985,4985,4985,4985,4985,4985,4985,4985,4983,4983,4983,4983,4983,4983,4983,4975,4975,4975,4975,4148,4148,4148,3938,3938,2707,2707,2656,2656,2656,2656,2656,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2407,2407,2407,2407,2407,2407,2407,1789,1061,316,147,46
74031600_ny_vtd_to_63_with_5000_sims,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3384,3223,3223,3215,3215,3215,3215,3215,3215,3215,3121,2877,2520,2520,2512,2512,2512,2329,2329,2326,2326,2326,2326,1244,1244,1244,1183,988,847,474,302,302,302,302,261,143,46
50523098_ny_vtd_to_63_with_5000_sims,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,1767,1767,1722,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1358,1358,363,204,120,46
19700700_ny_vtd_to_63_with_5000_sims,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,3308,1981,1981,1876,1876,1876,1865,1865,1865,1865,1865,916,916,916,916,891,891,751,737,732,732,468,444,197,29
94299884_ny_vtd_to_63_with_5000_sims,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,3876,1922,1356,837,643,635,633,624,624,552,313,271,123,92,22
62486006_ny_vtd_to_63_with_5000_sims,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,2050,2050,2050,1581,1581,980,980,980,980,980,980,238,126,79
2356114_ny_vtd_to_63_with_5000_sims,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2538,2538,2538,2538,2538,2538,2538,2538,2538,2538,2538,2538,2538,2538,2538,2538,2538,2108,2108,2108,2108,2108,823,345,81,33
11688180_ny_vtd_to_63_with_5000_sims,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2374,2066,2066,2066,2066,2066,2066,2066,1012,1011,1011,1011,1011,1011,1011,1011,691,588,206,136,132,31
56609775_ny_vtd_to_63_with_5000_sims,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4191,4191,4191,4191,4191,4191,4191,4191,4191,4191,4191,4191,4139,4139,4139,4139,4139,4139,4139,4139,4139,4081,4081,4081,4081,4081,4081,4081,3520,3520,1000,267,62,23
76629660_ny_vtd_to_63_with_5000_sims,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3748,3742,3742,3294,2877,2877,2877,2865,2865,2865,2865,2865,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2839,2839,2839,2839,2452,2125,470,332,332,114,26
70144989_ny_vtd_to_63_with_5000_sims,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,1770,1578,1578,988,959,959,959,959,959,959,959,959,620,620,620,620,607,533,495,495,252,200,104,49
18368650_ny_vtd_to_63_with_5000_sims,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,3011,3011,3011,3011,3011,3011,3011,3011,3011,3011,3011,3011,3011,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2874,1256,1256,1256,1256,1256,1256,1256,1256,1256,1208,1208,1028,1028,992,977,977,977,977,761,254,254,234,135,54,25
75968348_ny_vtd_to_63_with_5000_sims,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1661,1661,1661,1661,1661,1661,1661,1661,1540,1540,1540,1372,1372,1372,1371,1183,1183,821,821,281,281,71,26
51513735_ny_vtd_to_63_with_5000_sims,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,4211,1819,486,76,27
99271715_ny_vtd_to_63_with_5000_sims,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,3215,2171,2142,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,2076,1147,1147,1147,1147,597,345,190,190,102,66,37
34825566_ny_vtd_to_63_with_5000_sims,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2239,2218,2218,2218,2218,2218,2218,2218,2218,1356,1073,995,995,995,891,891,891,891,891,891,891,891,713,713,599,567,211,112,48,40
92296764_ny_vtd_to_63_with_5000_sims,3367,3367,3367,3367,3367,3367,3367,3367,3367,3367,3367,3367,3367,3367,3367,1936,1936,1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,1930,1364,1364,1364,1364,1364,1364,1364,1364,1181,911,867,867,775,770,770,770,770,770,770,628,628,628,244,244,102,41
4554445_ny_vtd_to_63_with_5000_sims,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,1932,1833,1699,1699,1699,1699,1699,1699,1699,1699,1699,1458,631,631,137,92,32
84600126_ny_vtd_to_63_with_5000_sims,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,2308,2308,2308,2308,2028,2028,1289,391,312,293,222,185,95,50
97046560_ny_vtd_to_63_with_5000_sims,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,4794,2529,2529,2529,2529,2529,2529,2529,2529,2529,2529,2529,2529,2529,2265,2265,2265,2180,2180,2180,2180,2180,1420,1043,380,320,320,320,320,275,72,34
29020760_ny_vtd_to_63_with_5000_sims,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3727,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,2025,2025,2025,2025,2025,1505,765,579,318,318,138,99,37
32685280_ny_vtd_to_63_with_5000_sims,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1481,510,506,506,281,168,58,33
21053948_ny_vtd_to_63_with_5000_sims,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4946,4946,4946,4946,4946,4946,4946,3673,2900,2900,2463,2463,2463,2320,2131,1522,1522,573,430,422,422,422,422,422,422,422,316,214,81,26
84037600_ny_vtd_to_63_with_5000_sims,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3254,3254,1919,1083,989,765,413,243,243,64,24
28551640_ny_vtd_to_63_with_5000_sims,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,1905,1861,1861,1861,1686,1616,1594,1594,1534,1510,1510,1510,635,275,175,108,26
68193210_ny_vtd_to_63_with_5000_sims,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1440,1440,1440,1440,1430,1430,1430,1430,1430,1430,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,855,845,845,782,782,777,777,777,744,741,741,741,724,652,652,652,651,325,86
8118852_ny_vtd_to_63_with_5000_sims,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2512,2512,2512,2512,2512,2512,2512,2512,2512,2512,2512,2512,2512,2512,2343,2343,2343,2343,647,647,256,49
19558701_ny_vtd_to_63_with_5000_sims,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4494,4494,4494,4494,3208,2658,1221,1221,1221,1221,1221,1221,1005,1005,906,906,692,692,388,328,291,81,25
77891970_ny_vtd_to_63_with_5000_sims,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,2106,1354,1354,1354,1354,1354,1354,1017,934,934,934,934,934,934,691,457,176,58
76938614_ny_vtd_to_63_with_5000_sims,4819,4819,4819,4819,4819,4819,4819,4819,4819,4819,4819,4819,4819,4819,4819,4819,4819,4819,4819,4819,4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,4761,3257,3257,3257,3257,3257,3257,3216,3216,3200,2930,2930,2930,2930,2930,1644,457,299,134,60
58530271_ny_vtd_to_63_with_5000_sims,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4903,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4869,4049,4049,4049,3844,2938,2938,1228,773,760,390,245,245,85,35,32
43370010_ny_vtd_to_63_with_5000_sims,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,2619,2619,2619,2619,2619,2619,2619,2509,1937,954,381,160,54
80316875_ny_vtd_to_63_with_5000_sims,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,3514,2222,2222,2215,2215,1677,1677,1677,1677,1677,1440,1440,1440,1440,1211,1196,1063,867,867,867,867,349,197,77,37
7978400_ny_vtd_to_63_with_5000_sims,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,3646,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3449,2609,2470,2470,2002,2002,2002,2002,1112,1112,1112,324,259,202,124,37
7750750_ny_vtd_to_63_with_5000_sims,4693,4693,4693,4693,4693,4693,4693,4693,4693,4693,4693,4693,4693,4688,4688,4688,4688,4688,4688,4688,4688,4688,4688,4688,4688,4688,4688,4688,4688,4688,4688,4671,4671,4671,4671,4671,4671,4671,4671,4671,4671,4671,4559,4559,4559,4559,4559,4559,2237,1958,1931,1931,1927,1927,1880,1880,1267,907,362,100,39,18
13576958_ny_vtd_to_63_with_5000_sims,4171,4171,4171,4171,4171,4171,4171,4171,4171,4171,4171,4171,4171,4171,4171,4171,4171,4171,4171,4171,4087,4087,4087,4087,4087,4087,4085,4085,4085,4085,4085,4085,3927,3927,3927,3927,3927,3927,3927,3926,3926,3926,3926,3926,3926,3926,3926,3926,3920,3866,3658,3658,3658,3102,2487,725,379,329,186,151,145,69
35378880_ny_vtd_to_63_with_5000_sims,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2553,2528,2528,2528,2528,1327,1235,940,940,940,940,940,797,797,797,555,192,168,144,144,28
28196568_ny_vtd_to_63_with_5000_sims,2610,2610,2610,2610,2610,2519,2519,2519,2519,2519,2519,2519,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,1930,1930,1930,1930,1865,1520,1061,387,179,175,175,105,48
7536625_ny_vtd_to_63_with_5000_sims,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2882,2399,1884,1884,1884,1884,1884,1884,1794,1794,1794,1794,1794,1794,1794,1794,1794,1766,1766,1766,1766,1766,1766,1766,1766,1766,1766,1586,1581,1581,1581,1581,1295,880,695,415,393,183,90,80
98939096_ny_vtd_to_63_with_5000_sims,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4463,4463,4463,4463,4463,4463,4463,4463,3213,3213,3056,2765,2765,2765,2765,2147,1977,1137,405,211,95,38,34
55744631_ny_vtd_to_63_with_5000_sims,1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1711,1683,1609,1609,1609,1609,1609,1609,1274,1274,544,544,472,423,423,380,290,158,103,24
29570278_ny_vtd_to_63_with_5000_sims,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,2292,1909,1909,1909,1809,1809,1070,1070,886,435,258,258,142,62,25
2289792_ny_vtd_to_63_with_5000_sims,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2305,2305,2305,2305,2305,2305,2216,2216,1435,1435,1435,1166,1166,1166,1166,1166,582,582,199,26
23306298_ny_vtd_to_63_with_5000_sims,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,3247,1304,1304,1304,695,485,319,58
